title,pub_type,date_issued,authors,doi,publisher,abstract_en,abstract_de,pdf_paths,pdf_count,openalex_id,concepts,cited_by_count,referenced_works_count,concepts_norm
Data-Driven Maps of Art History,Article,2019,"Goldfarb, Doron,Merkl, Dieter",10.4018/ijacdt.2019010101,,"Many approaches to explain conceptions of developments in the arts to both peers and a more general audience included diagrams representing networks of related entities such as genealogies of important historical actors or styles. While such visualizations were traditionally created by hand, the recent emergence of extensive digital repositories of art history information enable new means of presentation. This work seeks to explore the potential of openly available data sources to create bottom-up, data driven versions of such network maps of art history. It highlights commonalities and differences between views derived from institutional and crowd-sourced data repositories and compares them with identified historical examples. The results suggest that the available data can be used to create largescale views on specific developments in art history, potentially serving as aid for navigating vast online collections of digitized artworks but also as means of reflection on the origin of the data sources themselves.",,,0.0,,[],,,[]
A Multiparametric View on Answer Set Programming,Article,2019,"Fichte, Johannes K.,Kronegger, Martin,Woltran, Stefan",10.1007/s10472-019-09633-x,,"Disjunctive answer set programming (ASP) is an important framework for declarative modeling and problem solving, where the computational complexity of basic decision problems like consistency (deciding whether a program has an answer set) is located on the second level of the polynomial hierarchy. During the last decades different approaches have been applied to find tractable fragments of programs, in particular, also using parameterized complexity. However, the full potential of parameterized complexity has not been unlocked since only one or very few parameters have been considered at once. In this paper, we consider several natural parameters for the consistency problem of disjunctive ASP. In addition, we also take the sizes of the answer sets into account; a restriction that is particularly interesting for applications requiring small solutions as encoding subset minimization problems in ASP can be done directly due to inherent minimization in its semantics. Previous work on parameterizing the consistency problem by the size of answer sets yielded mostly negative results. In contrast, we start from recent findings for the problem WMMSAT and show several novel fixed-parameter tractability (fpt) results based on combinations of parameters. Moreover, we establish a variety of hardness results (paraNP, W[2], and W[1]-hardness) to assess tightness of our parameter combinations.",,,0.0,,[],,,[]
Backdoors to planning,Article,2019,"Kronegger, Martin,Ordyniak, Sebastian,Pfandler, Andreas",10.1016/j.artint.2018.10.002,,"Backdoors measure the distance to tractable fragments and have become an important tool to find fixed-parameter tractable (fpt) algorithms for hard problems in AI and beyond. Despite their success, backdoors have not been used for planning, a central problem in AI that has a high computational complexity. In this work, we introduce two notions of backdoors building upon the causal graph. We analyze the complexity of finding a small backdoor (detection) and using the backdoor to solve the problem (evaluation) in the light of planning with (un)bounded plan length/domain of the variables. For each setting we present either an fpt-result or rule out the existence thereof by showing parameterized intractability. For several interesting cases we achieve the most desirable outcome: detection and evaluation are fpt. In addition, we explore the power of polynomial preprocessing for all fpt-results, i.e., we investigate whether polynomial kernels exist. We show that for the detection problems, polynomial kernels exist whereas we rule out the existence of polynomial kernels for the evaluation problems.",,,0.0,,[],,,[]
Dependable Resource Coordination on the Edge at Runtime (Invited paper),Article,2019,"Tsigkanos, Christos,Murturi, Ilir,Dustdar, Schahram",10.1109/jproc.2019.2917314,,"Software components within heterogeneous devices of the Internet of Things (IoT) systems use resources representing various computational capabilities, including sensing or actuation end points. However, components do not live in isolation and must be able to coordinate with others to fulfill their goals. Satisfaction of requirements-capturing their goals-must persist in environments that are changing, unpredictable, and potentially unknown at system design time. Edge computers placed near IoT devices can be leveraged for this sort of control-providing resource management for end devices within their operational context. We propose a methodology and technical framework for engineering resource coordination at runtime, tailored for the decentralized, pervasive systems of today. Our approach represents a paradigm shift in marrying distributed systems and formal aspects of software engineering. We adopt goal modeling to capture objectives within the system and use bounded model checking as the foundational technique to compute coordination plans that satisfy device goals. This occurs opportunistically at runtime without any knowledge about the operational status or presence of resources, but always in accordance with the edge's own goals. Our technical framework exhibits dependability guarantees regarding optimality and correctness of generated plans. We evaluate the resource coordination performance and its feasibility on low-powered ARM-based edge devices.",,,0.0,,[],,,[]
Photonic-integrated circuits with non-planar topologies realized by 3D-printed waveguide overpasses,Article,2019,"Nesic, Aleksandar,Blaicher, Matthias,Hoose, Tobias,Hofmann, Andreas,Lauermann, Matthias,Kutuvantavida, Yasar,N llenburg, Martin,Randel, Sebastian,Freude, Wolfgang,Koos, Christian",10.1364/oe.27.017402,,"Complex photonic-integrated circuits (PIC) may have strongly non-planar topologies that require waveguide crossings (WGX) when realized in single-layer integration platforms. The number of WGX increases rapidly with the complexity of the circuit, in particular when it comes to highly interconnected optical switch topologies. Here, we present a concept for WGX-free PIC that relies on 3D-printed freeform waveguide overpasses (WOP).We experimentally demonstrate the viability of our approach using the example of a 4 4 switch-and-select (SAS) circuit realized on the silicon photonic platform. We further present a comprehensive graph-theoretical analysis of di erent n n SAS circuit topologies. We find that for increasing port counts n of the SAS circuit, the number of WGX increases with n4, whereas the number of WOP increases only in proportion to n2.",,,0.0,,[],,,[]
Contents for a Model-Based Software Engineering Body of Knowledge,Article,2019,"Burgue o, Loli,Ciccozzi, Federico,Famelis, Michalis,Kappel, Gerti,Lambers, Leen,Mosser, Sebastien,Paige, Richard F.,Pierantonio, Alfonso,Rensink, Arend,Salay, Rick,Taentzer, Gabriele,Vallecillo, Antonio,Wimmer, Manuel",10.1007/s10270-019-00746-9,,"Although Model-Based Software Engineering (MBE) is a widely accepted Software Engineering (SE) discipline, no agreed-upon core set of concepts and practices (i.e., a Body of Knowledge) has been defined for it yet. With the goals of characterizing the contents of the MBE discipline, promoting a global consistent view of it, clarifying its scope with regard to other SE disciplines, and defining a foundation for the development of educational curricula on MBE, this paper proposes the contents for a Body of Knowledge for MBE. We also describe the methodology that we have used to come up with the proposed list of contents, as well as the results of a survey study that we conducted to sound out the opinion of the community on the importance of the proposed topics and their level of coverage in the existing SE curricula.",,,0.0,,[],,,[]
Exact Approaches for Network Design Problems with Relays,Article,2019,"Leitner, Markus,Ljubi , Ivana,Riedler, Martin,Ruthmair, Mario",10.1287/ijoc.2018.0820,,"In this article we consider the network design problem with relays (NDPR), which gives answers to some important strategic design questions in telecommunication network design. Given a family of origin-destination pairs and a set of existing links these questions are as follows: (1) What are the optimal locations for signal regeneration devices (relays) and how many of them are needed? (2) Could the available infrastructure be enhanced by installing additional links in order to reduce the travel distance and therefore reduce the number of necessary relays? In contrast to previous work on the NDPR, which mainly focused on heuristic approaches, we discuss exact methods based on different mixed-integer linear programming formulations for the problem. We develop branch-and-price and branch-price-andcut algorithms that build upon models with an exponential number of variables (and constraints). In an extensive computational study, we analyze the performance of these approaches for instances that reflect different real-world settings. Finally, we also point out the relevance of the NDPR in the context of electric mobility.",,,0.0,,[],,,[]
Metabopolis: scalable network layout for biological pathway diagrams in urban map style,Article,2019,"Wu, Hsiang-Yun,N llenburg, Martin,Sousa, Filipa L.,Viola, Ivan",10.1186/s12859-019-2779-4,,"Background: Biological pathways represent chains of molecular interactions in biological systems that jointly form complex dynamic networks. The network structure changes from the significance of biological experiments and layout algorithms often sacrifice low-level details to maintain high-level information, which complicates the entire image to large biochemical systems such as human metabolic pathways. Results: Our work is inspired by concepts from urban planning since we create a visual hierarchy of biological pathways, which is analogous to city blocks and grid-like road networks in an urban area. We automatize the manual drawing process of biologists by first partitioning the map domain into multiple sub-blocks, and then building the corresponding pathways by routing edges schematically, to maintain the global and local context simultaneously. Our system incorporates constrained floor-planning and network-flow algorithms to optimize the layout of sub-blocks and to distribute the edge density along the map domain. We have developed the approach in close collaboration with domain experts and present their feedback on the pathway diagrams based on selected use cases. Conclusions: We present a new approach for computing biological pathway maps that untangles visual clutter by decomposing large networks into semantic sub-networks and bundling long edges to create space for presenting relationships systematically.",,,0.0,,[],,,[]
External Labeling Techniques: A Taxonomy and Survey,Article,2019,"Bekos, Michael A.,Niedermann, Benjamin,N llenburg, Martin",10.1111/cgf.13729,,"External labeling is frequently used for annotating features in graphical displays and visualizations, such as technical illustrations, anatomical drawings, or maps, with textual information. Such a labeling connects features within an illustration by thin leader lines with their labels, which are placed in the empty space surrounding the image. Over the last twenty years, a large body of literature in diverse areas of computer science has been published that investigates many different aspects, models, and algorithms for automatically placing external labels for a given set of features. This state-of-the-art report introduces a first unified taxonomy for categorizing the different results in the literature and then presents a comprehensive survey of the state of the art, a sketch of the most relevant algorithmic techniques for external labeling algorithms, as well as a list of open research challenges in this multidisciplinary research field.",,,0.0,,[],,,[]
"Mobile Web Augmented Reality in 5G and Beyond: Challenges, Opportunities, and Future Directions",Article,2019,"Qiao, Xiuquan,Ren, Pei,Nan, Guoshun,Liu, Ling,Dustdar, Schahram,Chen, Junliang",10.23919/jcc.2019.09.010,,"The popularity of wearable devices and smartphones has fueled the development of Mobile Augmented Reality (MAR), which provides immersive experiences over the real world using techniques, such as computer vision and deep learning. However, the hardware-specific MAR is costly and heavy, and the App-based MAR requires an additional download and installation and it also lacks cross-platform ability. These limitations hamper the pervasive promotion of MAR. This paper argues that mobile Web AR (MWAR) holds the potential to become a practical and pervasive solution that can effectively scale to millions of end-users because MWAR can be developed as a lightweight, cross-platform, and low-cost solution for end-to-end delivery of MAR. The main challenges for making MWAR a reality lie in the low efficiency for dense computing in Web browsers, a large delay for real-time interactions over mobile networks, and the lack of standardization. The good news is that the newly emerging 5G and Beyond 5G (B5G) cellular networks can mitigate these issues to some extent via techniques such as network slicing, device-to-device communication, and mobile edge computing. In this paper, we first give an overview of the challenges and opportunities of MWAR in the 5G era. Then we describe our design and development of a generic service-oriented framework (called MWAR5) to provide a scalable, flexible, and easy to deploy MWAR solution. We evaluate the performance of our MWAR5 system in an actually deployed 5G trial network under the collaborative configurations, which shows encouraging results. Moreover, we also share the experiences and insights from our development and deployment, including some exciting future directions of MWAR over 5G and B5G networks.",,,0.0,,[],,,[]
"Recommendations on the Internet of Things: Requirements, Challenges, and Directions",Article,2019,"Yao, Lina,Wang, Xianzhi,Sheng, Quan Z.,Dustdar, Schahram,Zhang, Shuai",10.1109/mic.2019.2909607,,"The Internet of Things (IoT) is accelerating the growth of data available on the Internet, which makes the traditional search paradigms incapable of digging the information that people need from massive and deep resources. Furthermore, given the dynamic nature of organizations, social structures, and devices involved in IoT environments, intelligent and automated approaches become critical to support decision makers with the knowledge derived from the vast amount of information available through IoT networks. Indeed, IoT is more desirable of an effective and efficient paradigm of ""proactive discovering"" rather than postactive searching. This paper discusses some of the important requirements and key challenges to enable effective and efficient thing-of-interest recommendation and provides an array of new perspectives on IoT recommendation.",,,0.0,,[],,,[]
Synthesizing Argumentation Frameworks from Examples,Article,2019,"Niskanen, Andreas,Wallner, Johannes,J rvisalo, Matti",10.1613/jair.1.11758,,"Argumentation is today a topical area of artificial intelligence (AI) research. Abstract argumentation, with argumentation frameworks (AFs) as the underlying knowledge representation formalism, is a central viewpoint to argumentation in AI. Indeed, from the perspective of AI and computer science, understanding computational and representational aspects of AFs is key in the study of argumentation. Realizability of AFs has been recently proposed as a central notion for analyzing the expressive power of AFs under different semantics. In this work, we propose and study the AF synthesis problem as a natural extension of realizability, addressing some of the shortcomings arising from the relatively stringent definition of realizability. In particular, realizability gives means of establishing exact conditions on when a given collection of subsets of arguments has an AF with exactly the given collection as its set of extensions under a specific argumentation semantics. However, in various settings within the study of dynamics of argumentation---including revision and aggregation of AFs---non-realizability can naturally occur. To accommodate such settings, our notion of AF synthesis seeks to construct, or synthesize, AFs that are semantically closest to the knowledge at hand even when no AFs exactly representing the knowledge exist. Going beyond defining the AF synthesis problem, we study both theoretical and practical aspects of the problem. In particular, we (i) prove NP-completeness of AF synthesis under several semantics, (ii) study basic properties of the problem in relation to realizability, (iii) develop algorithmic solutions to NP-hard AF synthesis using the constraint optimization paradigms of maximum satisfiability and answer set programming, (iv) empirically evaluate our algorithms on different forms of AF synthesis instances, as well as (v) discuss variants and generalizations of AF synthesis.",,,0.0,,[],,,[]
Creating a Resilient IoT With Edge Computing,Article,2019,"Kim, Hokeun,Lee, Edward A.,Dustdar, Schahram",10.1109/mc.2018.2888768,,"Denial-of-service (DoS) attacks on the safety-critical Internet of Things (IoT) can lead to life-threatening consequences, and the risk of these attacks is increasing. We propose levels of context awareness to address availability threats and illustrate how context-aware edge computing enhances the IoT?s resilience to DoS attacks through our edge-computing-based security solution.",,,0.0,,[],,,[]
Ways of Thinking in Informatics,Article,2019,"Frauenberger, Christopher,Purgathofer, Peter",10.1145/3329674,,"An innovative, entry-level informatics course enables students to ponder CS problems in different ways, from different perspectives. Computer science has changed. Technology is now intimately entangled with people and society, which requires us to rethink how we equip students to shape our technological futures. To counter narrow conceptions of problem solving, we present a CS course that offers students the diverse lenses through which we can engage with technology. Ways of thinking include scientific, computational, designerly, critical, creative, responsible, economical and criminal thinking. As a first-year course of a computer science program, we reach 700+ students each year. Despite the logistical challenges, we argue that it is a great opportunity to empower so many of our students to see everything they hear subsequently from more than one side.",,,0.0,,[],,,[]
A Memetic Algorithm for Competitive Facility Location Problems,Book Contribution,2019,"Biesinger, Benjamin,Hu, Bin,Raidl, G nther R.",10.1007/978-3-030-06222-4_15,,"We study a memetic algorithm to solve diverse variants of competitive facility location problems. Two non-cooperating companies enter a market sequentially and compete for market share. The first decision maker, the leader, aims to choose a set of locations which maximize his market share knowing that a follower will enter the same market, lowering the leader s market share. For this bi-level combinatorial optimization problem several customer behaviour scenarios and demand models are studied. A memetic algorithm is applied to find a good set of locations for the leader and the solution evaluation consisting of finding near optimal locations for the follower is performed by greedy algorithms and the use of mixed integer linear programming models. We conclude this chapter with a case study for two hypermarket chains who both want to open stores in Vienna using real world demographic data. In this study we consider six different customer behaviour scenarios and present numerical and graphical results which show the effectiveness of the presented approach.",,,0.0,https://openalex.org/W2966929084,"['Leverage (statistics)', 'Computer science', 'Cloud computing', 'Data science', 'Service (business)', 'Domain (mathematical analysis)', 'Context (archaeology)', 'Field (mathematics)', 'Artificial intelligence', 'Geography', 'Economics', 'Archaeology', 'Pure mathematics', 'Economy', 'Mathematics', 'Mathematical analysis', 'Operating system']",3.0,46.0,['archaeology; artificial intelligence; cloud computing; computer science; context (archaeology); data science; domain (mathematical analysis); economics; economy; field (mathematics); geography; leverage (statistics); mathematical analysis; mathematics; operating system; pure mathematics; service (business)']
DeepLight: light source estimation for augmented reality using deep learning,Article,2019,"K n, Peter,Kaufmann, Hannes",10.1007/s00371-019-01666-x,,"This paper presents a novel method for illumination estimation from RGB-D images. The main focus of the proposed method is to enhance visual coherence in augmented reality applications by providing accurate and temporally coherent estimates of real illumination. For this purpose, we designed and trained a deep neural network which calculates a dominant light direction from a single RGB-D image. Additionally, we propose a novel method for real-time outlier detection to achieve temporally coherent estimates. Our method for light source estimation in augmented reality was evaluated on the set of real scenes. Our results demonstrate that the neural network can successfully estimate light sources even in scenes which were not seen by the network during training. Moreover, we compared our results with illumination estimates calculated by the state-of-the-art method for illumination estimation. Finally, we demonstrate the applicability of our method on numerous augmented reality scenes.",,pdfs/DeepLight_light_source_estimation_for_augmented_reality_using_deep_learning.pdf,1.0,,[],,,[]
Reversibility and Determinism in P Systems,Presentation,2019,"Freund, Rudolf",,,,,,0.0,https://openalex.org/W2985576076,"['Computer security', 'Cyber-physical system', 'Physical security', 'Computer science', 'State (computer science)', 'Intersection (aeronautics)', 'Engineering', 'Transport engineering', 'Algorithm', 'Operating system']",115.0,87.0,['algorithm; computer science; computer security; cyber-physical system; engineering; intersection (aeronautics); operating system; physical security; state (computer science); transport engineering']
Bounded sequent calculi via hypersequents,Presentation,2019,"Lang, Timo",,,,,,0.0,https://openalex.org/W2912400294,"['Computer science', 'Set (abstract data type)', 'Audience participation', 'Interaction design', 'Singing', 'Multimedia', 'Process (computing)', 'Human–computer interaction', 'Operating system', 'Programming language', 'Economics', 'Management']",3.0,7.0,['audience participation; computer science; economics; human–computer interaction; interaction design; management; multimedia; operating system; process (computing); programming language; set (abstract data type); singing']
Tissue P Systems with Anti-Cells,Presentation,2019,"Freund, Rudolf",,,,,,0.0,https://openalex.org/W2918062522,"['Computer science', 'Computer graphics (images)', 'Rendering (computer graphics)', 'Ray tracing (physics)', 'Global illumination', 'Graphics pipeline', 'Computer vision', 'Shadow mapping', 'DirectX', 'Shadow (psychology)', 'Artificial intelligence', 'Distributed ray tracing', 'Computation', 'Computer graphics', 'Visibility', 'Frame rate', 'Graphics', '3D computer graphics', 'Geography', 'Algorithm', 'Optics', 'Meteorology', 'Physics', 'Psychotherapist', 'Psychology']",8.0,14.0,['3d computer graphics; algorithm; artificial intelligence; computation; computer graphics; computer graphics (images); computer science; computer vision; directx; distributed ray tracing; frame rate; geography; global illumination; graphics; graphics pipeline; meteorology; optics; physics; psychology; psychotherapist; ray tracing (physics); rendering (computer graphics); shadow (psychology); shadow mapping; visibility']
Argumentation Based Semantics for Nonclassical Logics,Presentation,2019,"Ferm ller, Christian",,,,,,0.0,https://openalex.org/W2953799511,"['Defeasible estate', 'Computer science', 'Axiom', 'Knowledge base', 'Context (archaeology)', 'Datalog', 'Description logic', 'Contextualization', 'Set (abstract data type)', 'Defeasible reasoning', 'Semantics (computer science)', 'Theoretical computer science', 'Epistemic modal logic', 'Artificial intelligence', 'Programming language', 'Mathematics', 'Paleontology', 'Multimodal logic', 'Geometry', 'Biology', 'Interpretation (philosophy)']",4.0,36.0,['artificial intelligence; axiom; biology; computer science; context (archaeology); contextualization; datalog; defeasible estate; defeasible reasoning; description logic; epistemic modal logic; geometry; interpretation (philosophy); knowledge base; mathematics; multimodal logic; paleontology; programming language; semantics (computer science); set (abstract data type); theoretical computer science']
Digital Modeling of Asynchronous Integrated Circuits,Presentation,2019,"Schmid, Ulrich",,,"We present some of the results and open challenges in the development of a purely digital model for asynchronous circuits, which shall enables accurate and fast dynamic timing analysis and formal verification of such designs. In our research, we primarily consider advanced delay models, where the input-to-output delays depend on previous inputs also. Such models shall not only be accurate, but also realistic (we coined the term faithful for their conjunction), in the sense that the behavior of circuits described in the model is exactly, i.e., within the modeling accuracy, the same as the behavior of the corresponding real circuit. We proved that all the existing standard delay models, including pure and inertial delays, are not faithful, and proposed the involution delay model as the only faithful alternative known so far. In this talk, we will present an overview of our results and report on some of the problems we are currently working on in this area.",,,0.0,https://openalex.org/W2983792795,"['Quality assurance', 'Cyber-physical system', 'Quality (philosophy)', 'Engineering management', 'Risk analysis (engineering)', 'Software security assurance', 'Security engineering', 'Engineering', 'Computer security', 'Computer science', 'Systems engineering', 'Information security', 'Security service', 'Business', 'Operations management', 'Operating system', 'Epistemology', 'External quality assessment', 'Philosophy']",1.0,5.0,['business; computer science; computer security; cyber-physical system; engineering; engineering management; epistemology; external quality assessment; information security; operating system; operations management; philosophy; quality (philosophy); quality assurance; risk analysis (engineering); security engineering; security service; software security assurance; systems engineering']
Judgment Aggregation From a Many-valued Logic Perspective,Presentation,2019,"Ferm ller, Christian",,,,,,0.0,https://openalex.org/W2980063977,"['Computer science', 'Cyber-physical system', 'Formal methods', 'Theoretical computer science', 'Software engineering', 'Human–computer interaction', 'Operating system']",6.0,32.0,['computer science; cyber-physical system; formal methods; human–computer interaction; operating system; software engineering; theoretical computer science']
Shapes of Time: Visualizing Set Changes Over Time,Presentation,2019,"Salisu, Saminu,Mayr, Eva,Filipov, Velitchko,Windhager, Florian,Leite, Roger Almeida,Miksch, Silvia",,,"In cultural heritage collections, categorization is an important technique used to document historical developments or cultural movements by grouping artifacts with set-typed metadata, like genres, groups, or categories. Visualizations can communicate to casual users how such sets organize a collection - and how they change over time. But existing interfaces fall short a) by not representing an overview of the temporal development of the sets in an integrated, multidimensional view and b) of not representing the set elements, i.e. the cultural objects, but only their aggregations. We developed two integrated, multidimensional visualization techniques - a superimposition and a space-time cube view - to depict the development of sets and their elements over time, and evaluated both approaches.",,,0.0,https://openalex.org/W2902004871,"['Computer science', 'Motion estimation', 'Coding (social sciences)', 'Estimator', 'Efficient energy use', 'Computer engineering', 'Computational complexity theory', 'Algorithm', 'Computer vision', 'Artificial intelligence', 'Real-time computing', 'Mathematics', 'Engineering', 'Statistics', 'Electrical engineering']",2.0,24.0,['algorithm; artificial intelligence; coding (social sciences); computational complexity theory; computer engineering; computer science; computer vision; efficient energy use; electrical engineering; engineering; estimator; mathematics; motion estimation; real-time computing; statistics']
New HCI challenges: becoming responsible practitioners,Presentation,2019,"Fitzpatrick, Geraldine",,,"Technology is increasingly entangled in every aspect of our lives. Think ubiquitous devices, social networking, big data, Internet of Things, smart everything, AI and so on. As the designers/builders of these 'intelligent' technologies, we wield considerable power, as rightly evidenced by the public debate around biased algorithms and the influence of social media. But what about the more subtle and mundane aspects of our design choices and their impacts? Using vignettes from research in CSCW and health IT areas, this talk will illustrate example choices and their implications, both at the interface and on the practices through which technologies are incorporated into everyday life. This highlights that designing for intelligence is not just about designing the technology per se, but designing ways of being human and negotiating complex choices in designing for intelligence. To do this well, engineering and design skills are not enough. We need to develop our own social, emotional, existential intelligences as designers so that we can be critically reflective and empathic practitioners, able to negotiate contended values, engage with diverse user groups and stakeholders, and bring an ethical lens to the choices we make.",,,0.0,https://openalex.org/W2903343758,"['Multiplier (economics)', 'Adder', 'Computer science', 'Field-programmable gate array', 'Block (permutation group theory)', 'Computer architecture', 'Arithmetic', 'Computer engineering', 'Computer hardware', 'Mathematics', 'Telecommunications', 'Macroeconomics', 'Geometry', 'Latency (audio)', 'Economics']",9.0,36.0,['adder; arithmetic; block (permutation group theory); computer architecture; computer engineering; computer hardware; computer science; economics; field-programmable gate array; geometry; latency (audio); macroeconomics; mathematics; multiplier (economics); telecommunications']
Modeling Injuries and Accidents Based on Selected Working Hours Characteristics - A Discussion of Open Questions and How to Deal With Them,Presentation,2019,"G rtner, Johannes,Arlinghaus, Anna,Nachreiner, Friedhelm,Fischer, Dorothee,Folkard, Simon",,,"Extensive research has provided accident risk estimates for different work hour characteristics, e.g. the ""Updated Risk Index"" (Fischer et al 2017) calculates risks based on type and length of shift, duration of the shift, etc.. However, research and the Risk Index hardly address non-standard work hours. Methods: In the process of designing a software tool incorporating the ""Risk Index"", we identified open questions in accident risk modeling. Based on theoretical assumptions, new approaches were developed and tested in their applicability: Results: Our suggestions for scientific discussion and empirical testing include: - What classifies as night work can vary across studies due to countries' different legislation, etc.. We developed two components to address this question: Firstly, an hourly estimation of risks that provides a more precise estimation than a global estimation of a shift. Secondly, a unifying approach that quantifies the ""nightness"", ""lateness"", etc. of a shift based on its starting and ending times considering consequences on sleep, social interaction, etc.. This concept allows for considering the consequences of series of nonstandard shifts in a row (e.g., three shifts of 70% nightness). - How to model the effect of recovery over several work-free hours and/or days - e.g. how long does it take to recover fully after several night-shifts, how strong is the recovery after 24hours? If rest hours do not allow for complete recovery, how to estimate accumulative effects? How to model the effects of on-shift rest breaks (e.g., number, duration, and intervals? - How important is what workers do during their break (eating, exercise, nap)? How to include shift handover problems/effects into appropriate modelling approaches?",,,0.0,https://openalex.org/W2902114199,"['Adder', 'Multiplier (economics)', 'Arithmetic', 'Computer science', 'Probabilistic logic', 'Algorithm', 'Metric (unit)', 'Mathematics', 'Artificial intelligence', 'Telecommunications', 'Macroeconomics', 'Economics', 'Latency (audio)', 'Operations management']",10.0,39.0,['adder; algorithm; arithmetic; artificial intelligence; computer science; economics; latency (audio); macroeconomics; mathematics; metric (unit); multiplier (economics); operations management; probabilistic logic; telecommunications']
Verifying Relational Properties using Trace Logic,Presentation,2019,"Kovacs, Laura",,,,,,0.0,https://openalex.org/W2903516129,"['Computer science', 'Parameterized complexity', 'Artificial neural network', 'Software', 'Process (computing)', 'Artificial intelligence', 'Layer (electronics)', 'Reduction (mathematics)', 'State (computer science)', 'Computer engineering', 'Machine learning', 'Distributed computing', 'Algorithm', 'Mathematics', 'Programming language', 'Organic chemistry', 'Chemistry', 'Geometry']",5.0,51.0,['algorithm; artificial intelligence; artificial neural network; chemistry; computer engineering; computer science; distributed computing; geometry; layer (electronics); machine learning; mathematics; organic chemistry; parameterized complexity; process (computing); programming language; reduction (mathematics); software; state (computer science)']
Symbol Elimination and Vampire,Presentation,2019,"Kovacs, Laura",,,,,,0.0,https://openalex.org/W2964020167,"['Interpretability', 'Computer science', 'Asset (computer security)', 'Regression', 'Asset management', 'Component (thermodynamics)', 'Regression analysis', 'Linear regression', 'Range (aeronautics)', 'Data mining', 'Machine learning', 'Artificial intelligence', 'Reliability engineering', 'Statistics', 'Engineering', 'Mathematics', 'Physics', 'Economics', 'Finance', 'Computer security', 'Thermodynamics', 'Aerospace engineering']",0.0,33.0,['aerospace engineering; artificial intelligence; asset (computer security); asset management; component (thermodynamics); computer science; computer security; data mining; economics; engineering; finance; interpretability; linear regression; machine learning; mathematics; physics; range (aeronautics); regression; regression analysis; reliability engineering; statistics; thermodynamics']
60 Shades of Grey in Vampire,Presentation,2019,"Kovacs, Laura",,,,,,0.0,https://openalex.org/W2979874912,"['Computer science', 'Efficient energy use', 'Distributed computing', 'Component (thermodynamics)', 'Abstraction', 'Software', 'Adder', 'Computer architecture', 'Probabilistic logic', 'Computer engineering', 'Abstraction layer', 'Resource (disambiguation)', 'Embedded system', 'Engineering', 'Operating system', 'Thermodynamics', 'Epistemology', 'Telecommunications', 'Electrical engineering', 'Philosophy', 'Latency (audio)', 'Artificial intelligence', 'Physics', 'Computer network']",0.0,0.0,['abstraction; abstraction layer; adder; artificial intelligence; component (thermodynamics); computer architecture; computer engineering; computer network; computer science; distributed computing; efficient energy use; electrical engineering; embedded system; engineering; epistemology; latency (audio); operating system; philosophy; physics; probabilistic logic; resource (disambiguation); software; telecommunications; thermodynamics']
Translating Quantitative Semantic Bounds into Nested Sequents,Presentation,2019,"Kuznets, Roman,Lellmann, Bj rn",,,"As follows from their name, tree-hypersequents (also known as nested sequents) were created to represent the tree structure of underlying Kripke models. While this approach works well on modal and intermediate logics complete w.r.t. many types of tree-like frames, it is not directly suited to encode quantitative restrictions on these frames, e.g., bounded depth and/or bounded number of children per node. In order to capture these restrictions, we add the injectivity condition to nested sequents requiring different sequent nodes to correspond to distinct worlds in the underlying Kripke model. The downside is the loss of the formula interpretation. On the plus side, we show how the injective nested sequents can be used to constructively prove the Craig interpolation property for all interpolable intermediate logics strictly between the intuitionistic and classical propositional logics that are complete with respect to tree-like models, i.e., Smetanich logic (also known as the logic of here and there), the greatest semiconstructive logic, logic BD_2 of bounded depth 2, and G del logic. For the last one, we obtain a stronger form of interpolation called Lyndon interpolation.",,,0.0,https://openalex.org/W2922167041,"['Computer science', 'Scalability', 'Artificial intelligence', 'Deep learning', 'Machine learning', 'Artificial neural network', 'Big data', 'Efficient energy use', 'Computer architecture', 'Distributed computing', 'Embedded system', 'Computer engineering', 'Engineering', 'Operating system', 'Electrical engineering']",6.0,81.0,['artificial intelligence; artificial neural network; big data; computer architecture; computer engineering; computer science; deep learning; distributed computing; efficient energy use; electrical engineering; embedded system; engineering; machine learning; operating system; scalability']
Modalities as prices: a game model of intuitionistic linear logic with subexponentials,Presentation,2019,"Ferm ller, Christian",,,,,,0.0,https://openalex.org/W2902677224,"['Adder', 'Latency (audio)', 'Computer science', 'Design space exploration', 'Computer engineering', 'Low latency (capital markets)', 'Computer architecture', 'Electronic engineering', 'Embedded system', 'Engineering', 'Telecommunications', 'Computer network']",1.0,14.0,['adder; computer architecture; computer engineering; computer network; computer science; design space exploration; electronic engineering; embedded system; engineering; latency (audio); low latency (capital markets); telecommunications']
